Id,Predicted
0,27.5
1,30.33244680851064
2,21.151515151515152
3,24.09090909090909
4,29.902439024390244
5,27.333333333333332
6,32.244897959183675
7,20.14828897338403
8,37.29831932773109
9,20.14828897338403
10,39.64150943396226
11,19.25
12,28.72608695652174
13,21.170731707317074
14,26.470588235294116
15,28.72608695652174
16,28.72608695652174
17,28.72608695652174
18,37.29831932773109
19,22.629032258064516
20,35.91935483870968
21,27.951219512195124
22,37.333333333333336
23,28.1
24,28.474683544303797
25,35.91935483870968
26,26.5
27,21.141935483870967
28,31.88888888888889
29,31.0
30,17.0
31,58.2
32,26.5
33,23.0
34,37.29831932773109
35,20.14828897338403
36,20.77777777777778
37,37.29831932773109
38,20.14828897338403
39,28.0
40,25.0
41,23.333333333333332
42,37.29831932773109
43,39.64150943396226
44,37.29831932773109
45,39.64150943396226
46,37.29831932773109
47,28.474683544303797
48,20.14828897338403
49,26.470588235294116
50,39.64150943396226
51,27.166666666666668
52,28.0
53,21.151515151515152
54,19.0
55,30.2
56,26.470588235294116
57,39.64150943396226
58,30.615384615384617
59,38.0
60,21.151515151515152
61,20.14828897338403
62,22.0
63,21.141935483870967
64,32.244897959183675
65,30.33244680851064
66,20.14828897338403
67,41.5
68,24.75
69,28.474683544303797
70,35.666666666666664
71,17.99009900990099
72,28.72608695652174
73,27.333333333333332
74,28.72608695652174
75,51.285714285714285
76,35.91935483870968
77,28.474683544303797
78,21.141935483870967
79,30.33244680851064
80,20.14828897338403
81,22.629032258064516
82,31.625
83,43.90909090909091
84,20.14828897338403
85,38.04545454545455
86,20.14828897338403
87,21.141935483870967
88,20.14828897338403
89,21.151515151515152
90,27.951219512195124
91,20.14828897338403
92,17.99009900990099
93,26.4
94,20.14828897338403
95,32.8
96,32.8
97,26.470588235294116
98,37.29831932773109
99,37.458333333333336
100,28.474683544303797
101,28.474683544303797
102,20.14828897338403
103,37.29831932773109
104,23.333333333333332
105,28.474683544303797
106,20.14828897338403
107,21.170731707317074
108,37.29831932773109
109,17.99009900990099
110,38.04545454545455
111,21.141935483870967
112,18.316666666666666
113,21.375
114,19.5
115,37.29831932773109
116,20.34426229508197
117,20.14828897338403
118,27.951219512195124
119,20.14828897338403
120,19.5
121,26.470588235294116
122,21.151515151515152
123,44.4375
124,37.29831932773109
125,21.151515151515152
126,37.29831932773109
127,22.629032258064516
128,28.72608695652174
129,23.333333333333332
130,20.77777777777778
131,44.18181818181818
132,21.141935483870967
133,51.285714285714285
134,37.29831932773109
135,17.77777777777778
136,20.14828897338403
137,29.902439024390244
138,37.29831932773109
139,20.14828897338403
140,25.0
141,20.14828897338403
142,20.14828897338403
143,23.8
144,37.29831932773109
145,37.29831932773109
146,39.64150943396226
147,30.33244680851064
148,32.8
149,39.64150943396226
150,39.64150943396226
151,26.11111111111111
152,37.29831932773109
153,20.14828897338403
154,37.29831932773109
155,31.625
156,20.14828897338403
157,20.14828897338403
158,25.142857142857142
159,39.64150943396226
160,58.75
161,30.33244680851064
162,28.72608695652174
163,30.307692307692307
164,37.375
165,39.64150943396226
166,44.18181818181818
167,44.18181818181818
168,46.8421052631579
169,20.14828897338403
170,39.64150943396226
171,25.142857142857142
172,21.833333333333332
173,27.951219512195124
174,23.533333333333335
175,27.5
176,39.64150943396226
177,35.91935483870968
178,37.29831932773109
179,30.33244680851064
180,37.29831932773109
181,32.8
182,20.14828897338403
183,20.0
184,23.333333333333332
185,20.14828897338403
186,20.14828897338403
187,20.14828897338403
188,20.14828897338403
189,29.902439024390244
190,28.474683544303797
191,37.29831932773109
192,37.29831932773109
193,22.629032258064516
194,32.0
195,18.09090909090909
196,21.141935483870967
197,20.14828897338403
198,21.151515151515152
199,18.316666666666666
200,20.14828897338403
201,17.99009900990099
202,27.951219512195124
203,17.99009900990099
204,17.99009900990099
205,35.91935483870968
206,37.29831932773109
207,20.14828897338403
208,28.72608695652174
209,37.29831932773109
210,30.33244680851064
211,39.64150943396226
212,30.33244680851064
213,21.833333333333332
214,28.1
215,37.29831932773109
216,20.14828897338403
217,25.5
218,37.29831932773109
219,37.29831932773109
220,20.14828897338403
221,21.141935483870967
222,20.34426229508197
223,37.29831932773109
224,23.533333333333335
225,35.91935483870968
226,28.474683544303797
227,27.951219512195124
228,32.244897959183675
229,20.14828897338403
230,44.18181818181818
231,37.29831932773109
232,21.141935483870967
233,30.33244680851064
234,29.902439024390244
235,20.77777777777778
236,21.151515151515152
237,46.8421052631579
238,20.14828897338403
239,25.5
240,27.333333333333332
241,37.29831932773109
242,20.14828897338403
243,28.72608695652174
244,37.29831932773109
245,26.11111111111111
246,24.75
247,17.0
248,20.14828897338403
249,32.244897959183675
250,37.375
251,28.474683544303797
252,20.14828897338403
253,32.244897959183675
254,27.951219512195124
255,44.18181818181818
256,31.625
257,20.14828897338403
258,58.75
259,43.90909090909091
260,21.141935483870967
261,20.14828897338403
262,30.2
263,20.14828897338403
264,39.64150943396226
265,21.141935483870967
266,21.141935483870967
267,21.141935483870967
268,28.72608695652174
269,20.14828897338403
270,20.14828897338403
271,28.72608695652174
272,21.170731707317074
273,20.34426229508197
274,32.857142857142854
275,28.72608695652174
276,28.72608695652174
277,30.33244680851064
278,38.04545454545455
279,20.14828897338403
280,28.0
281,28.72608695652174
282,28.474683544303797
283,37.29831932773109
284,27.5
285,21.141935483870967
286,30.615384615384617
287,51.285714285714285
288,37.29831932773109
289,29.902439024390244
290,21.5
291,28.1
292,21.151515151515152
293,21.151515151515152
294,21.170731707317074
295,30.33244680851064
296,28.474683544303797
297,20.14828897338403
298,30.615384615384617
299,46.8421052631579
300,21.5
301,20.14828897338403
302,27.5
303,37.333333333333336
304,37.29831932773109
305,18.316666666666666
306,37.29831932773109
307,46.8421052631579
308,20.14828897338403
309,38.666666666666664
310,36.77777777777778
311,37.29831932773109
312,21.151515151515152
313,51.285714285714285
314,28.474683544303797
315,28.72608695652174
316,31.625
317,37.29831932773109
318,20.14828897338403
319,21.151515151515152
320,30.33244680851064
321,39.64150943396226
322,17.99009900990099
323,21.170731707317074
324,37.29831932773109
325,28.72608695652174
326,49.666666666666664
327,20.14828897338403
328,30.33244680851064
329,21.151515151515152
330,22.0625
331,20.14828897338403
332,39.64150943396226
333,29.902439024390244
334,20.14828897338403
335,28.1
336,35.91935483870968
337,32.244897959183675
338,18.0
339,23.333333333333332
340,37.29831932773109
341,25.0
342,20.14828897338403
343,37.29831932773109
344,20.14828897338403
345,37.29831932773109
346,21.141935483870967
347,28.72608695652174
348,20.77777777777778
349,39.64150943396226
350,21.141935483870967
351,37.29831932773109
352,27.951219512195124
353,19.0
354,37.375
355,27.333333333333332
356,17.99009900990099
357,20.0
358,46.8421052631579
359,25.75
360,20.14828897338403
361,21.151515151515152
362,31.88888888888889
363,32.244897959183675
364,32.244897959183675
365,26.470588235294116
366,32.857142857142854
367,37.458333333333336
368,26.5
369,20.14828897338403
370,35.91935483870968
371,28.474683544303797
372,21.151515151515152
373,21.141935483870967
374,20.14828897338403
375,31.88888888888889
376,30.33244680851064
377,20.14828897338403
378,59.25
379,39.64150943396226
380,39.64150943396226
381,46.8421052631579
382,37.29831932773109
383,37.29831932773109
384,37.29831932773109
385,39.833333333333336
386,20.14828897338403
387,20.11111111111111
388,28.474683544303797
389,27.272727272727273
390,27.333333333333332
391,28.72608695652174
392,20.77777777777778
393,19.833333333333332
394,20.14828897338403
395,23.333333333333332
396,22.629032258064516
397,37.29831932773109
398,44.18181818181818
399,21.141935483870967
400,30.307692307692307
401,37.29831932773109
402,37.333333333333336
403,20.14828897338403
404,26.4
405,32.244897959183675
406,28.72608695652174
407,39.64150943396226
408,37.29831932773109
409,28.474683544303797
410,33.0
411,32.244897959183675
412,23.533333333333335
413,30.33244680851064
414,20.34426229508197
415,37.29831932773109
416,46.6
417,39.64150943396226
418,18.0
419,19.5
420,28.72608695652174
421,35.91935483870968
422,29.902439024390244
423,50.0
424,20.14828897338403
425,59.25
426,37.29831932773109
427,20.14828897338403
428,44.4375
429,30.33244680851064
430,24.75
431,29.902439024390244
432,62.5
433,36.77777777777778
434,21.170731707317074
435,20.34426229508197
436,28.72608695652174
437,37.29831932773109
438,23.533333333333335
439,20.14828897338403
440,17.99009900990099
441,37.29831932773109
442,37.29831932773109
443,17.99009900990099
444,37.458333333333336
445,28.72608695652174
446,35.91935483870968
447,37.29831932773109
448,20.34426229508197
449,20.666666666666668
450,23.333333333333332
451,20.14828897338403
452,21.151515151515152
453,37.375
454,37.29831932773109
455,28.72608695652174
456,28.72608695652174
457,28.0
458,20.14828897338403
459,30.33244680851064
460,35.91935483870968
461,28.72608695652174
462,21.141935483870967
463,20.666666666666668
464,30.33244680851064
465,20.666666666666668
466,18.0
467,28.474683544303797
468,38.04545454545455
469,46.8421052631579
470,38.04545454545455
471,58.75
472,51.285714285714285
473,21.375
474,21.141935483870967
475,27.5
476,41.5
477,27.5
478,20.34426229508197
479,37.29831932773109
480,44.4375
481,23.533333333333335
482,35.91935483870968
483,27.272727272727273
484,49.6
485,28.474683544303797
486,32.333333333333336
487,20.666666666666668
488,20.14828897338403
489,37.29831932773109
490,64.5
491,29.902439024390244
492,46.0
493,21.141935483870967
494,27.75
