Id,Predicted
0,29.374941924931818
1,39.307874527457834
2,25.323253716100314
3,34.45990662691951
4,43.77612293270256
5,27.248625169605447
6,38.355750720241325
7,20.00438833865986
8,52.87202425629046
9,21.489620573593104
10,47.21429854799187
11,19.451157778452938
12,30.446876764809552
13,21.52543006156112
14,43.839853762226134
15,35.63025580258472
16,39.44480863446711
17,31.758394215255713
18,27.076059268148676
19,25.203222589682863
20,36.81019928952026
21,33.07181954795954
22,46.30289574534721
23,31.198865968460673
24,35.98513808588762
25,33.47455349616184
26,21.7458154109126
27,20.172303376695318
28,43.88110356173575
29,26.76656679953897
30,21.03645770036374
31,36.19175487427372
32,26.28550991895451
33,18.581862591315236
34,38.09191178227165
35,21.036456745204866
36,21.450342571205333
37,32.1100992918013
38,22.114475459393415
39,22.257041622793782
40,22.106313648386962
41,24.43164046697546
42,46.55145057464916
43,33.48776408724149
44,41.84110977302418
45,42.09138564344728
46,42.66547986393703
47,33.26133766510021
48,20.191311999982144
49,37.3514516192078
50,29.23064203088715
51,26.614537581219345
52,44.91373221174067
53,25.67528257075113
54,27.80484613592879
55,37.6378676831249
56,39.7592624427165
57,36.21164071886897
58,24.213771894108508
59,25.790795932659897
60,21.557899093109853
61,21.860016245743545
62,35.856688357616854
63,21.63124231487274
64,24.608142937500222
65,27.14178310045724
66,18.077690943333945
67,22.055918566975503
68,24.190578509021385
69,32.66965172554658
70,29.291486846121707
71,18.248273727714437
72,23.367928061384028
73,31.977843584537975
74,39.34587170301403
75,38.538762622021295
76,33.22699159893654
77,29.80295340163007
78,20.855605759294487
79,32.4545817737941
80,21.37263391390957
81,31.857947699152994
82,36.3236758494375
83,27.570713823203654
84,20.73006516002277
85,42.0826287570736
86,20.319478539675284
87,20.34145968719883
88,21.385436361736108
89,21.095267053118764
90,24.72178668624667
91,18.355896495649972
92,19.235974565504787
93,35.064860528142326
94,20.065769858053944
95,18.36713401963274
96,25.681590629054604
97,34.12402166532429
98,36.02061927939455
99,45.25154710581109
100,29.498890472803453
101,33.99213358183807
102,20.389011224200377
103,56.49460574474871
104,21.71449955224839
105,20.591656377441463
106,20.19648616126514
107,21.164392378705145
108,31.76059209413075
109,18.793109350673934
110,25.83075239104921
111,21.823237854447488
112,18.698443801993964
113,22.491363466525367
114,19.149241697049273
115,45.838723321768555
116,20.842570475440798
117,20.918519330945717
118,36.305721820691296
119,19.659502520091102
120,35.05569964054627
121,45.51192676298591
122,20.466763614492923
123,29.402829993191155
124,34.992644411287934
125,22.662871396986112
126,32.87268506852068
127,37.72114605249306
128,29.126282732424254
129,20.963944616885893
130,23.441657749256674
131,45.34670317923332
132,21.08867668732515
133,42.11437946080269
134,39.2043638004269
135,20.485458385858664
136,19.701998336710407
137,25.77003572244513
138,30.928452597932186
139,20.631888125631033
140,17.435695829861054
141,26.575518428735457
142,21.396221752259866
143,25.027555781043315
144,46.205534267980276
145,38.04260368077376
146,33.7243832680871
147,25.719238182875138
148,22.485118938140808
149,35.52250967044454
150,36.63235594545684
151,25.93912412408676
152,40.311041877596786
153,19.14493209195626
154,36.770246685332275
